case_id,round,company,metric,status,base_year,base_value,target_year,target_value,unit,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw
s2_outline_211,4次,アサヒプリテック株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2028,652,2031,787,万円/人,6.5,6.4737,0.0263,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 652万円/人 | 787万円/人
(年平均上昇率+6.5%)"
s2_outline_211,4次,アサヒプリテック株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2028,,2031,,万円/人,6.5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+6.5%)"
s2_outline_211,4次,アサヒプリテック株式会社,補助事業に係る従業員数,PDF表セル確認済み,2028,548,2031,542,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 548人 | 542人"
s2_outline_213,4次,ファインプラス株式会社,労働生産性,PDF表セル・率検算確認済み,2028,6499,2031,15439,千円/人,33.4,33.4312,0.0312,table_cells,2,暦年確認,,true,"労働生産性
(単位:千円/人) | 6,499 | 15,439
(年平均上昇率+33.4%)"
s2_outline_213,4次,ファインプラス株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2028,3743,2031,4483,千円/人,6.2,6.198,0.002,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:千円/人) | 3,743 | 4,483
(年平均上昇率+6.2%)"
s2_outline_213,4次,ファインプラス株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2028,,2031,,千円/人,5.3,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.3%)"
s2_outline_213,4次,ファインプラス株式会社,補助事業に係る従業員数,PDF表セル確認済み,2028,180,2031,232,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 180 | 232"
s2_outline_217,4次,院庄林業株式会社,労働生産性,PDF表セル・率検算確認済み,,9759,,18400,千円/人,23.5,23.539,0.039,,2,PDFに暦年なし・未取得,,true,"労働生産性 18,400千円/人 9,759千円/人 （単位：千円/人） （年平均上昇率＋23.5％）"
s2_outline_217,4次,院庄林業株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5054,,6054,千円/人,6.2,6.2027,0.0027,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 6,054千円/人 目標値 5,054千円/人 （単位：千円/人） （年平均上昇率＋6.2％）"
s2_outline_217,4次,院庄林業株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,,31024,,37160,千円/人,6.2,6.2004,0.0004,,2,PDFに暦年なし・未取得,,true,"役員１人あたり給与支給総額 37,160千円/人 31,024千円/人 （単位：千円/人） （年平均上昇率＋6.2％）"
s2_outline_217,4次,院庄林業株式会社,補助事業に係る従業員数,PDF表セル確認済み,,287,,297,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 287 297 （単位：人）
s2_outline_218,4次,株式会社エム・ケー・ケー,労働生産性,PDF表セル・率検算確認済み,,12537,,17774,千円/人,12.3,12.339,0.039,,3,PDFに暦年なし・未取得,,true,"労働生産性 17,774 12,537 （単位：千円/人） （年平均上昇率＋12.3％）"
s2_outline_218,4次,株式会社エム・ケー・ケー,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4000,,4914,千円/人,7.1,7.1006,0.0006,,3,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 4,91 4 目標値 4,000 （年平均上昇率＋7.1％） （単位：千円/人）"
s2_outline_218,4次,株式会社エム・ケー・ケー,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,,6000,,7187,千円/人,6.2,6.2019,0.0019,,3,PDFに暦年なし・未取得,,true,"役員１人あたり給与支給総額 7,187 6,000 （年平均上昇率＋6.2％） （単位：千円/人）"
s2_outline_218,4次,株式会社エム・ケー・ケー,補助事業に係る従業員数,PDF表セル確認済み,,20,,46,人,,,,,3,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 20 46 （単位：人）
s2_outline_219,4次,株式会社ナリコマフード,労働生産性,PDF表セル・率検算確認済み,,7720,,12314,千円/人,16.8,16.8406,0.0406,,2,PDFに暦年なし・未取得,,true,"労働生産性 12,314 7,720 （単位：千円/人） （年平均上昇率＋16.8％）"
s2_outline_219,4次,株式会社ナリコマフード,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5640,,6813,千円/人,6.5,6.5009,0.0009,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 6,813 目標値 5,640 （年平均上昇率＋6.5％） （単位：千円/人）"
s2_outline_219,4次,株式会社ナリコマフード,役員1人当たり給与支給総額,PDF表セル確認済み,,0,,0,千円/人,0,,,,2,PDFに暦年なし・未取得,,true,役員１人あたり給与支給総額 0 0 （年平均上昇率＋0％） （単位：千円/人）
s2_outline_219,4次,株式会社ナリコマフード,補助事業に係る従業員数,PDF表セル確認済み,,60,,178,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 60 178 （単位：人）
s2_outline_220,4次,富田薬品株式会社,労働生産性,PDF表セル・率検算確認済み,,6833,,9005,千円/人,9.6,9.6371,0.0371,,2,PDFに暦年なし・未取得,,true,"労働生産性 9,005 6,833 （単位：千円/人） （年平均上昇率＋9.6％）"
s2_outline_220,4次,富田薬品株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4009,,4842,千円/人,6.5,6.4951,0.0049,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 4,842 目標値 4,00 9 （年平均上昇率＋6.5％） （単位：千円/人）"
s2_outline_220,4次,富田薬品株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6.5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.5%)"
s2_outline_220,4次,富田薬品株式会社,補助事業に係る従業員数,PDF表セル確認済み,,1269,,1269,人,,,,,2,PDFに暦年なし・未取得,,true,"補助事業に係る従業員数 1,269 1,269 （単位：人）"
s2_outline_221,4次,株式会社ニシムタ,労働生産性,PDF表セル・率検算確認済み,,3213,,9837,千円/人,45.2,45.2058,0.0058,,2,PDFに暦年なし・未取得,,true,"労働生産性 9,837 3, 213 （単位：千円/人） （年平均上昇率＋4 . ％） 5 2"
s2_outline_221,4次,株式会社ニシムタ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,3120,,3716,千円/人,6,6.0003,0.0003,,2,PDFに暦年なし・未取得,,false,"従業員1人あたり給与支給総額 3,71 目標値 6 3,120 （年平均上昇率＋6.0％） （単位：千円/人）"
s2_outline_221,4次,株式会社ニシムタ,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,,12580,,14360,千円/人,4.5,4.51,0.01,,2,PDFに暦年なし・未取得,,true,"役員１人あたり給与支給総額 14,360 12, 580 （年平均上昇率＋4.5％） （単位：千円/人）"
s2_outline_221,4次,株式会社ニシムタ,補助事業に係る従業員数,PDF表セル確認済み,,106,,116,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 106 116 （単位：人）
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,労働生産性,PDF表セル・率検算確認済み,,21000,,46797,千円/人,30.6,30.617,0.017,,2,PDFに暦年なし・未取得,,true,"労働生産性 46,797千円/人 21,000千円/人 （単位：千円/人） （年平均上昇率＋30.6％）"
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4000,,5185,千円/人,9,9.0342,0.0342,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,185千円/人 目標値 4,000千円/人 （年平均上昇率＋9.0％） （単位：千円/人）"
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_222,4次,株式会社 日本橋冷凍手島商店,補助事業に係る従業員数,PDF表セル確認済み,,2,,58,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 2人 58人 （単位：人）
s2_outline_223,4次,三ッ和商事株式会社,労働生産性,PDF表セル・率検算確認済み,,6537,,14093,千円/人,29.2,29.1839,0.0161,,2,PDFに暦年なし・未取得,,true,"14,093 労働生産性 6,537 （単位：千円/人） （年平均上昇率＋29.2％）"
s2_outline_223,4次,三ッ和商事株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,3986,,5022,千円/人,8,8.0056,0.0056,,2,PDFに暦年なし・未取得,,true,"5,022 従業員1人あたり給与支給総額 目標値 3,986 （年平均上昇率＋8.0％） （単位：千円/人）"
s2_outline_223,4次,三ッ和商事株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.0%)"
s2_outline_223,4次,三ッ和商事株式会社,補助事業に係る従業員数,PDF表セル確認済み,,60,,120,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 60 120 （単位：人）
s2_outline_225,4次,株式会社山本製作所,労働生産性,PDF表セル・率検算確認済み,,6739,,17566,千円/人,37.6,37.6235,0.0235,,2,PDFに暦年なし・未取得,,true,"労働生産性 17,566 6,739 （単位：千円/人） （年平均上昇率＋37.6％）"
s2_outline_225,4次,株式会社山本製作所,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,4808,,5808,千円/人,6.5,6.5011,0.0011,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 5,808 4,808 目標値 （単位：千円/人） （年平均上昇率＋6.5％）"
s2_outline_225,4次,株式会社山本製作所,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.0%)"
s2_outline_225,4次,株式会社山本製作所,補助事業に係る従業員数,PDF表セル確認済み,,245,,270,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 245 270 （単位：人）
s2_outline_226,4次,日本海精錬株式会社,労働生産性,PDF表セル・率検算確認済み,,18619,,61917,千円/人,49.3,49.2627,0.0373,,2,PDFに暦年なし・未取得,,true,"労働生産性 61,91 7 18,619 （単位：千円/人） （年平均上昇率＋49.3％）"
s2_outline_226,4次,日本海精錬株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5353,,6370,千円/人,6,5.9695,0.0305,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 6,370 目標値 5,35 3 （年平均上昇率＋6.0％） （単位：千円/人）"
s2_outline_226,4次,日本海精錬株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,6.3,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+6.3%)"
s2_outline_226,4次,日本海精錬株式会社,補助事業に係る従業員数,PDF表セル確認済み,,31,,37,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 31 37 （単位：人）
s2_outline_227,4次,株式会社トノックス,労働生産性,PDF表セル・率検算確認済み,,13936,,20656,千円/人,14,14.0169,0.0169,,2,PDFに暦年なし・未取得,,true,"労働生産性 20,656 13,936 （年平均上昇率＋ .0%） （単位：千円/人） 14"
s2_outline_227,4次,株式会社トノックス,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,5169,,6338,千円/人,7,7.0324,0.0324,,2,PDFに暦年なし・未取得,,true,"従業員1人あたり給与支給総額 6,338 目標値 5,169 （単位：千円/人） （年平均上昇率＋7.0%）"
s2_outline_227,4次,株式会社トノックス,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5.7,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.7%)"
s2_outline_227,4次,株式会社トノックス,補助事業に係る従業員数,PDF表セル確認済み,,195,,210,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 195 210 （単位：人）
s2_outline_228,4次,株式会社ベネフル,労働生産性,PDF表セル・率検算確認済み,,7496,,9762,千円/人,9.2,9.2035,0.0035,,2,PDFに暦年なし・未取得,,false,"労働生産性 9,76 千円／人 2 7,496千円／人 （単位：千円/人） （年平均上昇率＋9.2％）"
s2_outline_228,4次,株式会社ベネフル,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,,3830,,4700,千円/人,7.1,7.0614,0.0386,,2,PDFに暦年なし・未取得,,false,"従業員1人あたり給与支給総額 4,700千円／人 目標値 3,8 千円／人 30 （年平均上昇率＋7.1％） （単位：千円/人）"
s2_outline_228,4次,株式会社ベネフル,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,,,,,千円/人,5,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:千円/人) - -
(年平均上昇率+5.0%)"
s2_outline_228,4次,株式会社ベネフル,補助事業に係る従業員数,PDF表セル確認済み,,47,,100,人,,,,,2,PDFに暦年なし・未取得,,true,補助事業に係る従業員数 47人 100人 （単位：人）
s2_outline_230,4次,株式会社アイ・グラン・ソリューション,労働生産性,PDF表セル・率検算確認済み,2027,41258,2030,67145,万円/人,17.6,17.6256,0.0256,table_cells,2,暦年確認,,true," |  | 労働生産性
(単位:万円/人) | 41,258千円/人 | 67,145千円/人
(年平均上昇率+17.6%)"
