case_id,round,company,page,page_role,box_no,box_type,box_label,box_title,bbox_x1,bbox_y1,bbox_x2,bbox_y2,source_method,company_header_masked,text,pdf_url
s1_outline_29,1次,株式会社三和テスコ,1,長期成長ビジョン,3,internal_motivation,内発的動機,内発的動機,396.36,312.6,752.4,524.88,vector_rectangle,false,"内発的動機
• 当社は2001年11月に経営破綻し、2003年3月に現親会社のポエック㈱
の資金援助を受け、子会社として再出発した。破綻中も仕事量は減らず、
既存顧客からの受注も継続され、割と安定した経営が出来るという、不思議
な体験をした。
• その理由は、他社に取って代わられる事が出来ないモノを生産出来る事、製
造技術がある事、であった。強度計算から製造認可、溶接施工法を多数取
得、特殊な圧力容器等を一品一葉で生産できること、である。
• 会社再生を契機に採算の合わない案件はお断りする方針に切り替え、徐々
に舶用の取引を選別してきた。
• 同時に親会社の製品（ナイアス）のＯＥＭ生産を開始、フィンランド企業と
の技術提携により熱交換器の生産を始めるなど、徐々にメーカー色を強めて
きた。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_29.pdf
s1_outline_29,1次,株式会社三和テスコ,1,長期成長ビジョン,4,sales_target,売上成長目標,売上成長目標,42.12,330,361.68,445.68,vector_rectangle,false,"売上成長目標
• 2028年までに会社全体の売上高成長率を年平均40％以
上とする。
• 2028年までに会社全体の売上高増加額約50億円
→補助事業による寄与度
国内10セット×＠3億円＝30億円
海外 5セット×＠3億円＝15億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_29.pdf
s1_outline_29,1次,株式会社三和テスコ,3,補助事業の概要,1,investment_content,設備投資の内容,設備投資の内容,208.63,48.85,401.7,244.25,heading_region_fallback,false,要設備投資の内容につい,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_29.pdf
s1_outline_3,1次,株式会社堀場エステック,1,長期成長ビジョン,1,other,その他Box,その他Box 1,24.6,97.44,703.08,154.08,vector_rectangle,false,"• 福知山新工場（補助対象事業）への投資を行い、自動化/省人化による効率的なモノづくりを実現し、持続的な賃上げを実現する。
• 隣接する研究開発拠点「京都福知山テクノロジーセンター」とのシナジー効果により、当社主力製品であるMFCの先端半導体向け事業の
拡大を目指す。また、既存の京都本社工場におけるMFC事業の一部を福知山新工場へ移管することにより、京都本社工場で生まれる余
力をリソースとして、第二の柱となる新事業を創出する。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_3,1次,株式会社堀場エステック,1,長期成長ビジョン,2,external_motivation,外発的動機,外発的動機,396.96,156.6,755.4,377.04,vector_rectangle,false,"外発的動機
• 半導体需要の高まりとポジティブな市場予測
半導体市場は、生成AI等の需要増加により、 2030年までに年平
均成長率で約10％、市場規模は1兆ドル（150兆円程度）に達
する見込み。市場としては非常に魅力的である。
• 新たな競合他社が台頭する可能性
各国政府は半導体業界に産業支援を実施しており、海外の競合企
業が新たに台頭してくる可能性も想定される。この状況を踏まえ、当社
としても、更なる成長に向け、リスクある投資を実行する必要がある。
• 半導体製造における環境負荷低減への取組
半導体製造プロセスにおいては、地球温暖化係数(GWP)の高いガス
排出が課題。脱炭素社会の実現に向け、低GWP値の代替ガス開発
と計測技術が必要。除害化には多量の電力が必要であり、エネルギー
効率の改善が可能となる当グループの技術を顧客は求めている。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_3,1次,株式会社堀場エステック,1,長期成長ビジョン,3,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,24.6,158.76,370.56,535.44,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
ウーブンバリューチェーン※における技術革新をサポート
• 当社グループの最優先事項は、半導体製造プロセス、関連先端材
料、そしてファシリティが互いに関係するバリューチェーンのマトリックス
「ウーブンバリューチェーン」における技術革新である。
• 先端材料分野等に最先端のソリューションを提供し、半導体分野に
おいて全方位で顧客のオペレーションをサポートする。それにより、環
境問題といった社会課題の解決に貢献する。
次世代工場において供給安定性と持続可能性の両立を実現
• 本補助対象事業は、上記の長期成長ビジョンを達成するために非
常に重要なマイルストンとなる。重要物資である半導体の国内にお
ける供給安定性を高め、先進性の高い次世代工場として機能する。
また既存事業とのシナジー効果も狙う。当社の製品・技術・サービス
の優位性・魅力をより多くの顧客にアピール・提供することにより、持
続可能な社会の発展に貢献し、社会的責任を果たす。
※当社グループでは、半導体製造プロセスを横糸、その工程ごとに存在する関連材料市場を縦糸
とし、複合化したバリューチェーン全体を織物(ウーブン)に例えて「ウーブンバリューチェーン」と表現。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_3,1次,株式会社堀場エステック,1,長期成長ビジョン,4,internal_motivation,内発的動機,内発的動機,396.36,380.28,754.8,535.44,vector_rectangle,false,"内発的動機
• 安定供給体制の確立による長期的成長
安定供給の実現に加え、長期的成長を可能とする持続可能なものづ
くり体制の確立は社会的意義が大きい。当社の卓越した分析・計測
技術、また補助事業で本格導入予定の自動化/省人化技術の掛け
算により効率的な生産を実現し、一段上の成長に繋げる。
• コア技術のさらなる深耕により、MFCに次ぐ第二の柱を創出
当社グループが所有するコア技術「ガス・流体分析」「固体・粉体分
析」「液体・バイオ分析」を深耕し、半導体の技術革新に求められる製
品開発へ展開することで、高付加価値・高利益事業を創出する。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_3,1次,株式会社堀場エステック,1,長期成長ビジョン,5,sales_target,売上成長目標,売上成長目標,42.48,392.52,359.88,502.56,vector_rectangle,false,"売上成長目標
数値は2023年度比
• 当社グループ連結
o 2028年までのグループ全体の売上高成長率54.9％
o 2028年までのグループ全体の売上高増加額1,595億円
• 当社
o 2028年までの会社全体の売上高成長率40.4％
o 2028年までの会社全体の売上高増加額335億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_3,1次,株式会社堀場エステック,2,補助事業の概要,1,top_summary,上段要旨,上段要旨,40.56,95.88,740.04,135.12,vector_rectangle,false,"• 広大な生産エリアを持ち、最新設備により自動化・効率化を促進する当社の量産技術の基幹工場を目指す。
• 京都福知山テクノロジーセンターとの連携、京都本社工場との連携により、既存事業にもインパクトのあるシナジー効果を生み出す。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_3.pdf
s1_outline_30,1次,株式会社メイドー,1,長期成長ビジョン,1,sales_target,売上成長目標,売上成長目標,28.34,58.17,401.7,119.21,heading_region_fallback,false,売上成長目標は、10年後の2033年までの売上高成長率,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_30.pdf
s1_outline_30,1次,株式会社メイドー,1,長期成長ビジョン,2,long_term_vision,長期成長ビジョン（目指す姿・ビジネスモデル）,長期成長ビジョン（目指す姿・ビジネスモデル）,5.7,117.84,363.66,515.28,vector_rectangle,false,"長期成長ビジョン（目指す姿・ビジネスモデル）
• 業界No.1から世界一の「イノベーション・コネクティング・カンパニー」
への進化。
①つなぐことにイノベーションを提供していく
・開発機能を強化し、鍛造製品の高精度化・高機能化・低コスト
化により切削加工製品の代替を高める。また、EV用部品等成長
市場の製品開発を行う。
・製造機能を強化し、生産ラインの自動化による省力化で低コスト化
を行う。
②マーケット
トヨタ自動車㈱・トヨタグループ会社中心から他自動車メーカー、非
自動車の農業機械、鉄道、航空・宇宙産業に販路を拡大する。
③エリア
国内中心から海外5拠点を通じて全世界の自動車・航空機・宇宙
産業へ販路を拡大する。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_30.pdf
